n1,n2,sentiment
1433227584,6742412,0.0636376778759979
581518524,34842246,0.2616002127364623
411701635,14410652,0.5152365265981866
88246253,497005469,0.5563256062624102
30311356,6742412,0.1724457101943262
1433227584,21343653,0.4138359069593336
245399797,15751083,0.30115457549415464
22052282,9082922,0.3702163037919173
15996925,22052282,0.4476089248624734
507731256,282695161,0.3227749963465731
59829817,88246253,0.1904384822753964
104362261,86177206,0.10977389391676777
22052282,18492940,0.18904771096032516
182550591,413470255,0.23340968561272588
52282776,269946558,0.6158778020931619
40532427,602807375,0.06758855621025406
204183944,71036272,0.046652799290982025
379498878,16667912,0.3560004956649439
20175865,61664932,0.29668053886852186
21343653,425937551,0.24622483371874324
127486569,62645216,0.19922034613419748
86177206,62645216,0.24293495249587135
117082566,80940214,0.2118090850737455
1344539976,17606369,0.457419290310099
40532427,1132189957,0.23850788153434624
15905092,206877842,0.6740319178775079
30311356,17850268,0.1111222050185182
19747572,31703974,0.3764515568739437
52944689,31703974,0.29666878751643966
2720553168,66546898,0.5470084909326461
497005469,2720553168,0.260776592534753
1433227584,80940214,0.12109383509370704
15790186,1344539976,0.4068784111841045
22528309,32071013,0.1555969389986595
272490401,602807375,0.27278927283682347
250497146,22509548,0.7257423365336751
18492940,347971482,0.2622091852474949
22052282,71036272,0.260356909604446
233761277,347971482,0.16857262215774427
35603124,40532427,0.19974507960569282
758110538,52944689,0.284627883419816
22052282,22509548,0.1744379829137758
30311356,18492940,0.34189561601992396
907258501,177702195,0.2272483525928921
3232895802,17606369,0.409344854082289
1706026082,40532427,0.4337617592814929
86177206,40532427,0.3228758355523806
233761277,18169110,0.07894366458195001
19550464,62645216,0.08055244280459968
52944689,497005469,0.2353930424913804
399596991,34842246,0.17154986918599166
17850268,18169110,0.15388102998099584
123481439,1132189957,0.528919016513621
52944689,522718572,0.545208349129292
62645216,602807375,0.30047547221612503
204183944,27503607,0.2696320006503041
282695161,62645216,0.2769234629735547
59829817,32071013,0.2830011150226664
907258501,62645216,0.11820932572981266
21343653,62645216,0.2337135067019302
379498878,882947018,0.34705202907325156
1433227584,17850268,0.08953774903675657
17850268,838006482,0.7204189040467214
1265149364,21343653,0.33637690222199224
16793287,22528309,0.4606792434618354
16317603,20251654,0.21134193711344956
71036272,257939371,0.15956514568319843
1305543613,19046653,0.08767271350324454
758110538,1344539976,0.609239679577384
34842246,564824282,0.026310466718240836
26519763,58316145,0.32635915894676687
15905092,1706026082,0.15738537351259188
1305543613,269946558,0.228644693315798
182550591,334988425,0.5998934303578699
182550591,158232890,0.5554706852442192
17422976,22509548,0.5732721984363507
27676828,413470255,0.5511892036849382
15790186,27676828,0.568593880727022
282695161,549600704,0.14538968129642707
15905092,347971482,0.038674649637415445
88246253,59491108,0.17163896378735122
22181836,14410652,0.3993641381635238
88246253,1890308449,0.0686418640987877
61313751,18448384,0.4179609522945513
1912083895,17850268,0.3184140627467269
1706026082,602807375,0.35690671183889966
1527558726,127486569,0.14564976892233772
52282776,41981181,0.25736536644649805
104362261,18492940,0.307466512495477
177702195,425937551,0.17941728689134354
127486569,1132189957,0.12573275524183286
581518524,20175865,0.07864665049331025
18492940,26519763,0.16397322975888148
64229716,15790186,0.3283029968070325
228554424,23978578,0.25387893229493536
25896141,23978578,0.3325803807444251
22509548,413470255,0.626776563325394
1527558726,204183944,0.003566764028966308
269946558,497005469,0.11814783413851203
59829817,15751083,0.11369432794885491
88246253,20823648,0.6587698941092683
104362261,15905092,0.1845924624869811
15734625,27503607,0.04574152387025753
35603124,492833134,0.28220616988398645
56390535,119775366,0.1264956383249571
56390535,65498467,0.47713381267767047
104362261,492833134,0.012574122263591196
9082922,88784440,0.48541283624255854
1202205522,478153611,0.12986106163127942
16667912,116783980,0.15767316674713477
549600704,478153611,0.054780680596452705
17606369,18169110,0.14140961987110603
944456239,21343653,0.20276649340179156
1202205522,838006482,0.6539128199118058
24655764,18169110,0.08296943209523822
403667375,23978578,0.34612901860246065
52282776,32071013,0.5428305675891087
907258501,334988425,0.38421778165241155
71036272,522718572,0.46132703326153873
549600704,127486569,0.17886658435042507
16146692,66546898,0.2765961807737849
14662354,19550464,0.18662712533679915
86177206,59491108,0.04574127244697858
66914769,25896141,0.04969542302905961
99580679,25896141,0.09063067237550125
66546898,17606369,0.08388273199023182
204183944,61015562,0.25148189789555264
22509548,66124619,0.5776520618102217
413470255,67026176,0.41116699072453283
22181836,86177206,0.23350038306431706
20823648,17850268,0.7216270623030054
403667375,119775366,0.1831204166520042
245399797,1912083895,0.3596224079032087
944456239,222695674,0.2919686672489124
61015562,222695674,0.11355164250670734
14662354,9082922,0.060791447662434425
1305543613,1890308449,0.43889356985913497
204183944,118735414,0.272433467092246
16667912,347971482,0.23683450089497476
71036272,206877842,0.6088287511884123
581518524,61015562,0.3790838108314158
61015562,17606369,0.15157403690234084
123481439,602807375,0.2783923184126067
48050455,18448384,0.6157914081109893
222695674,564824282,0.17168893004891406
1656057482,602807375,0.10115415186238963
632133098,210427918,0.13659725602984304
403667375,632133098,0.08638284924047614
19046653,18169110,0.4836472439937598
226409888,18448384,0.23041380171404158
497005469,522718572,0.2583807869091738
619215615,18448384,0.5708215709463479
95281047,22509548,0.40530494577032733
123481439,167621823,0.487099671190685
838006482,18448384,0.13164563543599492
40532427,123481439,0.41034322644664245
569244581,369534928,0.25912546259410696
1360615250,32071013,0.47357566530482736
19747572,40532427,0.16749739428898588
811783063,347971482,0.5071256606970745
24868543,1656057482,0.051168082689868596
399596991,619215615,0.12918525000542494
16018516,369534928,0.2550098113967971
478153611,257939371,0.33002644111141155
71036272,116783980,0.20770682600534698
61015562,15097698,0.18107403575466394
88507556,66124619,0.7667091318970464
1305543613,394166747,0.36185435594567783
421344061,490706800,0.7138101552294288
17606369,564824282,0.06838782025133658
19550464,71036272,0.12083537789364418
252398355,490706800,0.6011439895941947
40532427,564824282,0.421734820625551
16146692,222695674,0.25651473396959024
22052282,20251654,0.4315843475618834
30311356,22643800,0.7287781846256145
1433227584,16667912,0.12455246930345285
231815020,61664932,0.12153047211835952
379498878,15097698,0.28045260389914445
20823648,19550464,0.4926018678656251
19046653,619215615,0.3759859181647915
35603124,59491108,0.4039094068926823
16667912,80940214,0.17193907019960863
19747572,1923895026,0.5709509525435575
13284722,1132189957,0.05464177002102725
21343653,438019172,0.18252224428670272
231815020,118735414,0.8379944391853594
27944689,182550591,0.8156958086576903
17824265,758110538,0.40671624846074583
16045956,22528309,0.5899242220228682
16793287,16317603,0.25764985535800367
20251654,522718572,0.6497327355388397
944456239,492833134,0.2995986981202201
15905092,222695674,0.21767851293737675
27503607,58316145,0.2675521977209527
24655764,478153611,0.24353222308221215
35603124,177702195,0.22670487696143196
22509548,272490401,0.10717455858444502
14622223,497005469,0.13144765208136716
245399797,522718572,0.7004466387182666
811783063,204183944,0.5107376487815102
26519763,123481439,0.5415123563315878
22052282,52944689,0.34474030288126806
252398355,61664932,0.6808584474283326
17422976,282695161,0.24491451957529148
52282776,1433227584,0.22982319980830798
67026176,17955706,0.4557719823603748
30311356,182550591,0.13509523755906674
22181836,1890308449,0.26371430113289895
22509548,35603124,0.3823570762638574
3232895802,1890308449,0.38109358573543217
36654245,231815020,0.41538201982578893
3232895802,15097698,0.25448753592803003
20823648,9082922,0.5161901999672592
269946558,1132189957,0.3724279041864165
182550591,116783980,0.24892475319261367
16045956,15790186,0.13255353418988935
394166747,20175865,0.42524161008908434
1265149364,16667912,0.5324678803338769
20251654,14662354,0.24558662972185177
52944689,66124619,0.2862358100952762
231815020,838006482,0.2620427379018984
478153611,334988425,0.44636683898415686
88784440,272490401,0.270367524653005
758110538,39508427,0.16379124572349435
86177206,206877842,0.930389511094665
34842246,123481439,0.6874439881030325
264257730,61015562,0.3961494830191763
17976923,22052282,0.360646383563798
15966651,61664932,0.33996213796100483
17422976,61313751,0.0606691666573334
88246253,61664932,0.6359431164201413
177702195,549600704,0.25743470432762466
228554424,632133098,0.15140458888146582
15374174,522718572,0.18120019499055162
20175865,425937551,0.33922322684370676
66124619,123481439,0.8264570798185693
22052282,80940214,0.4395080255553804
838006482,18169110,0.6592510955535592
65498467,21773704,0.6531681064804262
15790186,30311356,0.17233479367732138
61015562,24868543,0.6077027722492484
21773704,210427918,0.7008778304994555
23978578,21773704,0.8921094536570361
16045956,1912083895,0.20855160959945904
24295482,16667912,0.1514340112063575
1360615250,16146692,0.21434439330190422
22181836,18169110,0.2982783809152496
287903073,158427758,0.17486139369389941
59829817,443297726,0.1348876890326339
18492940,836914616,0.4276567903858866
443297726,16317603,0.2949644653297078
20175865,167621823,0.037730497964864065
1202205522,66546898,0.2036152332172908
733263122,125186206,0.03976436893964762
438019172,1255179128,0.37558451324900094
20251654,1890308449,0.06685174299064556
907258501,116783980,0.1523684414867643
231815020,272490401,0.12824043380246739
1527558726,182550591,0.31406224218439865
231815020,16146692,0.7678926785513249
394166747,22181836,0.2867683270894394
128587008,319420349,0.10685266687035769
59829817,1433227584,0.30041723099920165
210427918,602807375,0.20470665096500473
20823648,158427758,0.41872709256995355
238670666,1255179128,0.2828450033790425
35700018,1706026082,0.3818983245592712
117082566,71036272,0.32769462862805415
14590614,54744689,0.18179550311428858
14590614,5741722,0.08958523337592315
20823648,59133139,0.39730997392149964
1360615250,1536617431,0.19682163849105136
99580679,228554424,0.1835096096083746
126085496,369534928,0.09447359411814536
31703974,1656057482,0.40190148618702004
56390535,21773704,1.0
59829817,522718572,0.5306938912668158
17976923,619215615,0.7203640855743823
117082566,59133139,0.5179310575359264
16045956,250497146,0.20151438877187627
20251654,206877842,0.8036948916278251
268463179,25896141,0.2691859176865278
228554424,54744689,0.27154291302810274
758110538,15751083,0.3109796300723759
2302214911,15751083,0.1504189165064852
228554424,56390535,0.22830529876569458
1890308449,59133139,0.37824993704900284
25896141,56390535,0.3225430775675413
549600704,61313751,0.1931920702173676
22643800,413470255,0.7429085389544362
282695161,13284722,0.29652846336839167
1060487274,22181836,0.26558673378045217
25080063,21773704,0.8559396974599697
335537750,14622223,0.22778477369647246
117082566,394166747,0.10290409883865523
238670666,438019172,0.15360233989371144
228554424,96723147,0.38586856400710756
119775366,54744689,0.22099322178150976
2302214911,15996925,0.3963099366971093
7004382,529733928,0.0574147878847968
403667375,268463179,0.33047870385231554
96723147,210427918,0.10810674298512223
88507556,95281047,0.5048388839486596
24295482,15374174,0.8126828940602724
126085496,95281047,0.20848017231958232
